VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.26452905811623245,0.6849744946952595,0.26452905811623245,0.6589279922980531,0.26452905811623245,0.9004732415222005
0.2665330661322645,0.6854743380276629,0.2665330661322645,0.6596042698358169,0.2665330661322645,0.900915425170096
0.2685370741482966,0.6859741813600663,0.2685370741482966,0.6602805473735808,0.2685370741482966,0.9013576088179915
0.27054108216432865,0.6864740246924695,0.27054108216432865,0.6609568249113446,0.27054108216432865,0.9017997924658869
0.2725450901803607,0.6869738680248729,0.2725450901803607,0.6616331024491084,0.2725450901803607,0.9022419761137824
0.2745490981963928,0.6874737113572763,0.2745490981963928,0.6623093799868722,0.2745490981963928,0.9026841597616779
0.27655310621242485,0.6879735546896797,0.27655310621242485,0.6629856575246361,0.27655310621242485,0.9031263434095733
0.2785571142284569,0.688473398022083,0.2785571142284569,0.6636619350624,0.2785571142284569,0.9035685270574688
0.280561122244489,0.6889732413544863,0.280561122244489,0.6643382126001638,0.280561122244489,0.9040107107053642
0.282565130260521,0.6894730846868897,0.282565130260521,0.6650144901379276,0.282565130260521,0.9044528943532597
0.28456913827655306,0.6899729280192931,0.28456913827655306,0.6656907676756915,0.28456913827655306,0.9048950780011552
0.2865731462925851,0.6904727713516964,0.2865731462925851,0.6663670452134554,0.2865731462925851,0.9053372616490506
0.2885771543086172,0.6909726146840998,0.2885771543086172,0.6670433227512191,0.2885771543086172,0.9057794452969461
0.29058116232464926,0.6914724580165031,0.29058116232464926,0.667719600288983,0.29058116232464926,0.9062216289448415
0.2925851703406813,0.6919723013489065,0.2925851703406813,0.6683958778267468,0.2925851703406813,0.906663812592737
