FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.5811623246492985,0.936626003087993,0.9371637606197207,0.973684
0.5831663326653306,0.9375103367780956,0.9376427733630798,0.973684
0.5851703406813626,0.9383946704681981,0.9381217861064388,0.973684
0.5871743486973947,0.9392790041583007,0.9386007988497979,0.973684
0.5891783567134268,0.9401633378484031,0.9390798115931569,0.973684
0.5911823647294588,0.9410476715385057,0.9395588243365159,0.973684
0.5931863727454909,0.9419320052286082,0.940037837079875,0.973684
0.595190380761523,0.9428163389187108,0.940516849823234,0.973684
0.597194388777555,0.9437006726088133,0.9409958625665931,0.973684
0.5991983967935871,0.9445850062989158,0.9414748753099521,0.973684
0.6012024048096192,0.9454693399890183,0.9419538880533112,0.973684
0.6032064128256512,0.9463536736791208,0.9424329007966702,0.973684
0.6052104208416833,0.9472380073692234,0.9429119135400292,0.973684
0.6072144288577154,0.9475431219628606,0.9433909262833883,0.973684
0.6092184368737474,0.9477484220054871,0.9438699390267473,0.973684
0.6112224448897795,0.9479537220481137,0.9443489517701064,0.973684
0.6132264529058116,0.9481590220907402,0.9448279645134654,0.973684
0.6152304609218436,0.9483643221333667,0.9453069772568244,0.973684
0.6172344689378757,0.9485696221759932,0.9457859900001835,0.973684
0.6192384769539078,0.9487749222186197,0.9462650027435425,0.973684
0.6212424849699398,0.9489802222612462,0.9467440154869016,0.973684
0.6232464929859719,0.9491855223038728,0.9472230282302606,0.973684
0.625250501002004,0.9493908223464993,0.9477899633343515,0.973684
0.627254509018036,0.9495961223891258,0.9483950562132112,0.973684
0.6292585170340681,0.9498014224317524,0.949000149092071,0.973684
0.6312625250501002,0.9500067224743788,0.9496052419709307,0.973684
0.6332665330661322,0.9502120225170053,0.9502103348497905,0.973684
0.6352705410821643,0.9504173225596318,0.9508154277286501,0.973684
0.6372745490981964,0.9506226226022584,0.9514205206075099,0.973684
0.6392785571142284,0.9508279226448849,0.9520256134863697,0.973684
0.6412825651302605,0.9510332226875114,0.9526307063652294,0.973684
0.6432865731462926,0.951238522730138,0.9532357992440892,0.973684
0.6452905811623246,0.9514438227727644,0.9538408921229489,0.973684
0.6472945891783567,0.9516491228153909,0.9544459850018087,0.973684
0.6492985971943888,0.9518544228580175,0.9550510778806683,0.973684
0.6513026052104208,0.952059722900644,0.9556561707595281,0.973684
0.6533066132264529,0.9522650229432705,0.9562612636383879,0.973684
0.655310621242485,0.9524703229858971,0.9568663565172476,0.973684
0.657314629258517,0.9526756230285236,0.9574714493961074,0.973684
0.6593186372745491,0.9528809230711501,0.9580765422749671,0.973684
0.6613226452905812,0.9530862231137766,0.9586816351538269,0.973684
0.6633266533066132,0.9532915231564031,0.9592867280326866,0.973684
0.6653306613226453,0.9534968231990296,0.9598918209115463,0.973684
0.6673346693386772,0.9537021232416562,0.960496913790406,0.973684
0.6693386773547093,0.9539074232842827,0.9611020066692658,0.973684
0.6713426853707414,0.9541127233269092,0.9617070995481255,0.973684
0.6733466933867734,0.9543180233695356,0.9623121924269853,0.973684
0.6753507014028055,0.9545233234121622,0.962917285305845,0.973684
0.6773547094188376,0.9547286234547887,0.9635223781847048,0.973684
0.6793587174348696,0.9549339234974152,0.9641274710635646,0.973684
0.6813627254509017,0.9551392235400418,0.9647325639424242,0.973684
0.6833667334669338,0.9553445235826683,0.965337656821284,0.973684
0.6853707414829658,0.9555498236252948,0.9659427497001437,0.973684
