Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.3246492985971944,0.372093,0.318182,0.777778
0.32665330661322645,0.372093,0.318182,0.777778
0.3286573146292585,0.372093,0.318182,0.777778
0.3306613226452906,0.372093,0.318182,0.777778
0.33266533066132264,0.372093,0.318182,0.777778
0.33466933867735466,0.372093,0.31756781011166585,0.7734905695531428
0.3366733466933867,0.372093,0.3166467550823944,0.767061028053461
0.3386773547094188,0.372093,0.31572570005312295,0.7606314865537792
0.34068136272545085,0.372093,0.31480464502385147,0.7542019450540974
0.3426853707414829,0.372093,0.31388358999458,0.7477724035544157
0.344689378757515,0.372093,0.31296253496530857,0.7413428620547339
0.34669338677354705,0.372093,0.3120414799360371,0.7349133205550521
0.3486973947895791,0.372093,0.3111204249067656,0.7284837790553703
0.3507014028056112,0.372093,0.31019936987749414,0.7220542375556885
0.35270541082164325,0.372093,0.3092783148482227,0.7156246960560068
0.3547094188376753,0.372093,0.30835725981895123,0.709195154556325
0.3567134268537074,0.372093,0.30743620478967976,0.7027656130566432
0.35871743486973945,0.372093,0.3065151497604083,0.6963360715569614
0.3607214428857715,0.372093,0.30559409473113686,0.6899065300572796
0.3627254509018036,0.372093,0.3046730397018654,0.6834769885575979
0.36472945891783565,0.372093,0.3037519846725939,0.6770474470579161
0.3667334669338677,0.372093,0.3028309296433225,0.6706179055582343
0.3687374749498998,0.372093,0.301909874614051,0.6641883640585525
0.37074148296593185,0.372093,0.3009888195847795,0.6577588225588707
0.3727454909819639,0.372093,0.30006776455550804,0.651329281059189
0.374749498997996,0.372093,0.2991467095262366,0.6448997395595072
0.37675350701402804,0.372093,0.29822565449696514,0.6384701980598254
0.3787575150300601,0.372093,0.29730459946769366,0.6320406565601436
0.3807615230460922,0.372093,0.2963835444384222,0.6256111150604617
0.38276553106212424,0.372093,0.2960685231308077,0.625
0.38476953907815625,0.372093,0.2958171541419638,0.625
0.3867735470941883,0.372093,0.2955657851531198,0.625
0.3887775551102204,0.372093,0.2953144161642759,0.625
0.39078156312625245,0.372093,0.29506304717543197,0.625
0.3927855711422845,0.372093,0.294811678186588,0.625
0.3947895791583166,0.372093,0.29456030919774406,0.625
0.39679358717434865,0.372093,0.29430894020890014,0.625
0.3987975951903807,0.372093,0.2940575712200562,0.625
0.4008016032064128,0.372093,0.29380620223121223,0.625
0.40280561122244485,0.372093,0.2935548332423683,0.625
0.4048096192384769,0.372093,0.2933034642535244,0.625
0.406813627254509,0.372093,0.29305209526468046,0.625
0.40881763527054105,0.372093,0.2928007262758365,0.625
0.4108216432865731,0.372093,0.29254935728699255,0.625
0.4128256513026052,0.372093,0.2922979882981486,0.625
0.41482965931863724,0.372093,0.2920466193093047,0.625
0.4168336673346693,0.372093,0.2917952503204607,0.625
0.4188376753507014,0.372093,0.2915438813316168,0.625
0.42084168336673344,0.372093,0.29129251234277287,0.625
0.4228456913827655,0.372093,0.29104114335392894,0.625
0.4248496993987976,0.372093,0.29078977436508496,0.625
0.42685370741482964,0.372093,0.29053840537624104,0.625
0.4288577154308617,0.372093,0.29021705395490366,0.625
0.4308617234468938,0.372093,0.2894765401883378,0.625
0.43286573146292584,0.372093,0.28873602642177193,0.625
0.4348697394789579,0.372093,0.287995512655206,0.625
0.4368737474949899,0.372093,0.2872549988886402,0.625
0.438877755511022,0.372093,0.28651448512207434,0.625
0.44088176352705405,0.372093,0.2857739713555084,0.625
0.4428857715430861,0.372093,0.28503345758894255,0.625
0.4448897795591182,0.372093,0.2842929438223767,0.625
