Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.9258517034068136,0.21396552037679775,0.22434353538709578,0.3319705750068256
0.9278557114228456,0.21196745241872694,0.22187148126555228,0.3258882602728545
0.9298597194388777,0.20996938446065613,0.21939942714400879,0.3198059455388834
0.9318637274549098,0.20797131650258532,0.21692737302246531,0.31372363080491233
0.9338677354709418,0.20597324854451451,0.21445531890092182,0.30764131607094125
0.9358717434869739,0.2039751805864437,0.21198326477937834,0.3015590013369701
0.937875751503006,0.2019771126283729,0.20951121065783485,0.29547668660299903
0.939879759519038,0.1999790446703021,0.20703915653629135,0.28939437186902794
0.9418837675350701,0.19798097671223128,0.20456710241474785,0.28331205713505686
0.9438877755511021,0.19598290875416047,0.20209504829320438,0.2772297424010858
0.9458917835671342,0.19398484079608966,0.19962299417166088,0.2711474276671147
0.9478957915831663,0.19180971911934527,0.19731879272635564,0.2660453066007376
0.9498997995991983,0.18913938376860123,0.1954840699291881,0.26368475634686306
0.9519038076152304,0.1864690484178572,0.1936493471320206,0.26132420609298856
0.9539078156312625,0.18379871306711315,0.19181462433485305,0.258963655839114
0.9559118236472945,0.18112837771636908,0.18997990153768554,0.2566031055852395
0.9579158316633266,0.17845804236562504,0.188145178740518,0.25424255533136497
0.9599198396793587,0.175787707014881,0.1863104559433505,0.2518820050774905
0.9619238476953907,0.17311737166413693,0.18447573314618296,0.24952145482361593
0.9639278557114228,0.1704470363133929,0.18264101034901542,0.2471609045697414
0.9659318637274549,0.16777670096264885,0.1808062875518479,0.24480035431586689
0.9679358717434869,0.1651063656119048,0.17897156475468037,0.24243980406199236
0.969939879759519,0.16243603026116074,0.17713684195751286,0.24007925380811784
0.9719438877755511,0.1597656949104167,0.17530211916034533,0.23771870355424332
0.9739478957915831,0.15735665810965296,0.17345558342646689,0.2347942510337593
0.9759519038076151,0.15667060748583356,0.17153115393212337,0.22815146249270127
0.9779559118236472,0.1559845568620141,0.16960672443777977,0.22150867395164286
0.9799599198396792,0.15529850623819463,0.16768229494343617,0.21486588541058446
0.9819639278557113,0.15461245561437517,0.16575786544909255,0.20822309686952606
0.9839679358717434,0.1539264049905557,0.16383343595474895,0.20158030832846763
0.9859719438877754,0.15324035436673625,0.16190900646040535,0.19493751978740922
0.9879759519038075,0.15255430374291679,0.15998457696606175,0.18829473124635082
0.9899799599198396,0.15186825311909732,0.15806014747171812,0.1816519427052924
0.9919839679358716,0.15118220249527786,0.15613571797737452,0.175009154164234
0.9939879759519037,0.1504961518714584,0.15421128848303092,0.16836636562317558
0.9959919839679358,0.14981010124763894,0.1522868589886873,0.16172357708211718
0.9979959919839678,0.14912405062381948,0.1503624294943437,0.15508078854105878
1.0,0.148438,0.148438,0.148438
